No ;Muestra;Garantía;Estado actual SAP;Cobertura;Nombre producto ;Intermediario ;TPID Deudor;ID Deudor;Nombre Deudor; Valor desembolso Anexo 5 ;AUDITOR; SALDO DE CREDITO ; SALDO GARANTIZADO ;FECHA DE CORTE DEL SALDO;FECHA INICIO DE MORA;Clasificación Motivo de anulación (Incumplimiento);Fecha de anulacion;Reactivación;Ciudad
611;Requisitos Basicos;8172190;Anulada;80;EMP219 UNIDOS POR COLOMBIA MICRO AL 80%;CREZCAMOS SA;CC;1005573815;MERIÑO LEGUIA BETTSY LILIANA;$ 1.000.000;Lina Sarmiento;$ 863.022;$ 690.418;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;SINCELEJO
612;Requisitos Basicos;8172247;Anulada;80;EMP219 UNIDOS POR COLOMBIA MICRO AL 80%;CREZCAMOS SA;CC;1002727853;MARQUEZ MENDIVELSO MONICA PAOLA;$ 2.000.000;Lina Sarmiento;$ 1.793.997;$ 1.435.198;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;SOGAMOSO
613;Requisitos Basicos;8172249;Anulada;80;EMP219 UNIDOS POR COLOMBIA MICRO AL 80%;CREZCAMOS SA;CC;1057600957;MOLINA ALVAREZ JENNYFER YULAI;$ 1.500.000;Lina Sarmiento;$ 1.500.000;$ 1.200.000;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;SOGAMOSO
614;Requisitos Basicos;8172276;Anulada;80;EMP219 UNIDOS POR COLOMBIA MICRO AL 80%;CREZCAMOS SA;CC;1079937502;RODRIGUEZ QUIROZ LUIS DAVID;$ 1.000.000;Lina Sarmiento;$ 863.022;$ 690.418;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;SANTA MARTA
615;Requisitos Basicos;8172345;Anulada;80;EMP219 UNIDOS POR COLOMBIA MICRO AL 80%;CREZCAMOS SA;CC;1128203043;MONTOYA MAESTRE MAYRENA MARCELA;$ 2.000.000;Lina Sarmiento;$ 1.684.788;$ 1.347.830;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;SANTA MARTA
616;Requisitos Basicos;8171911;Anulada;80;EMP219 UNIDOS POR COLOMBIA MICRO AL 80%;CREZCAMOS SA;CC;1071986716;RODRIGUEZ GARCIA BRENDA JULIETH;$ 2.000.000;Lina Sarmiento;$ 2.000.000;$ 1.600.000;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;PIEDECUESTA
617;Requisitos Basicos;8171921;Anulada;80;EMP219 UNIDOS POR COLOMBIA MICRO AL 80%;CREZCAMOS SA;CC;63475680;DUARTE JURADO MARLENE;$ 2.500.000;Lina Sarmiento;$ 2.157.763;$ 1.726.210;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;PIEDECUESTA
618;Requisitos Basicos;8171931;Anulada;80;EMP219 UNIDOS POR COLOMBIA MICRO AL 80%;CREZCAMOS SA;CC;1095912032;BETANCOURT CARRASCO MAYRA ALEJANDRA;$ 1.500.000;Lina Sarmiento;$ 1.397.781;$ 1.118.225;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;GIRON
619;Requisitos Basicos;8171933;Anulada;80;EMP219 UNIDOS POR COLOMBIA MICRO AL 80%;CREZCAMOS SA;CC;1096233060;CARVAJAL ARIAS JUAN DAVID;$ 1.200.000;Lina Sarmiento;$ 1.200.000;$ 960.000;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;GIRON
620;Requisitos Basicos;8172358;Anulada;80;EMP219 UNIDOS POR COLOMBIA MICRO AL 80%;CREZCAMOS SA;CC;1193073542;CHARRIS ACOSTA MARIA LUISA;$ 1.000.000;Lina Sarmiento;$ 1.000.000;$ 800.000;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;SANTA MARTA
621;Requisitos Basicos;8172362;Anulada;80;EMP219 UNIDOS POR COLOMBIA MICRO AL 80%;CREZCAMOS SA;CC;1065567940;BUELVAS QUINTERO JUDITH;$ 1.000.000;Lina Sarmiento;$ 863.105;$ 690.484;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;SANTA MARTA
622;Requisitos Basicos;8172369;Anulada;80;EMP219 UNIDOS POR COLOMBIA MICRO AL 80%;CREZCAMOS SA;CC;1148700346;TOVAR BENITEZ VANESSA JULIETH;$ 2.000.000;Lina Sarmiento;$ 1.793.997;$ 1.435.198;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;SANTA MARTA
623;Requisitos Basicos;8172375;Anulada;80;EMP219 UNIDOS POR COLOMBIA MICRO AL 80%;CREZCAMOS SA;CC;57467160;MENDOZA MUÑOZ KAREN MARGARITA;$ 1.500.000;Lina Sarmiento;$ 1.500.000;$ 1.200.000;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;SANTA MARTA
624;Requisitos Basicos;8172392;Anulada;80;EMP219 UNIDOS POR COLOMBIA MICRO AL 80%;CREZCAMOS SA;CC;1082836171;ROMERO CONDE LIZETH KARINA;$ 2.200.000;Lina Sarmiento;$ 1.973.397;$ 1.578.718;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;SANTA MARTA
625;Requisitos Basicos;8172394;Anulada;80;EMP219 UNIDOS POR COLOMBIA MICRO AL 80%;CREZCAMOS SA;CC;1082895608;ROJAS CASTILLO LIZETTE PAOLA;$ 1.500.000;Lina Sarmiento;$ 1.294.658;$ 1.035.726;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;SANTA MARTA
626;Requisitos Basicos;8172396;Anulada;80;EMP219 UNIDOS POR COLOMBIA MICRO AL 80%;CREZCAMOS SA;CC;1004348668;RODRIGUEZ BUITRAGO JUAN NOLBERTO;$ 2.000.000;Lina Sarmiento;$ 1.685.022;$ 1.348.018;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;SANTA MARTA
627;Requisitos Basicos;8172416;Anulada;80;EMP219 UNIDOS POR COLOMBIA MICRO AL 80%;CREZCAMOS SA;CC;1001445011;RINCON CARDONA YENNI PAOLA;$ 1.060.000;Lina Sarmiento;$ 988.813;$ 791.050;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;PUERTO BOYACA
628;Requisitos Basicos;8172426;Anulada;80;EMP219 UNIDOS POR COLOMBIA MICRO AL 80%;CREZCAMOS SA;CC;46645033;RAMIREZ PORTELA LUZ MARFI;$ 4.000.000;Lina Sarmiento;$ 3.787.108;$ 3.029.686;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;PUERTO BOYACA
629;Requisitos Basicos;8172432;Anulada;80;EMP219 UNIDOS POR COLOMBIA MICRO AL 80%;CREZCAMOS SA;CC;1063163055;MORELO MORELO MARLON;$ 1.500.000;Lina Sarmiento;$ 1.180.066;$ 944.053;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;PUERTO BOYACA
630;Requisitos Basicos;8172440;Anulada;80;EMP219 UNIDOS POR COLOMBIA MICRO AL 80%;CREZCAMOS SA;CC;1066082178;EPALZA GOMEZ JHONATAN;$ 1.500.000;Lina Sarmiento;$ 1.500.000;$ 1.200.000;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;BUCARAMANGA
631;Requisitos Basicos;8172447;Anulada;80;EMP219 UNIDOS POR COLOMBIA MICRO AL 80%;CREZCAMOS SA;CC;1099365484;VELANDIA SANABRIA MARTIN JAVIER;$ 2.000.000;Lina Sarmiento;$ 1.620.775;$ 1.296.620;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;BUCARAMANGA
632;Requisitos Basicos;8172287;Anulada;80;EMP219 UNIDOS POR COLOMBIA MICRO AL 80%;CREZCAMOS SA;CC;1082955895;PEROZO CABARCA ALFREDO ENRIQUE;$ 1.000.000;Lina Sarmiento;$ 790.688;$ 632.550;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;SANTA MARTA
633;Requisitos Basicos;8172291;Anulada;80;EMP219 UNIDOS POR COLOMBIA MICRO AL 80%;CREZCAMOS SA;CC;1083032810;VASQUEZ AREVALO LAURA MELISSA;$ 1.400.000;Lina Sarmiento;$ 1.001.489;$ 801.191;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;SANTA MARTA
634;Requisitos Basicos;8172293;Anulada;80;EMP219 UNIDOS POR COLOMBIA MICRO AL 80%;CREZCAMOS SA;CC;1004353249;IGLESIA PAREDES ANDERSON JOSE;$ 1.000.000;Lina Sarmiento;$ 1.000.000;$ 800.000;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;SANTA MARTA
635;Requisitos Basicos;8172299;Anulada;80;EMP219 UNIDOS POR COLOMBIA MICRO AL 80%;CREZCAMOS SA;CC;1007654736;FLOREZ RESTREPO JAIDER ANDRES;$ 1.000.000;Lina Sarmiento;$ 790.573;$ 632.458;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;SANTA MARTA
636;Requisitos Basicos;8172301;Anulada;80;EMP219 UNIDOS POR COLOMBIA MICRO AL 80%;CREZCAMOS SA;CC;1118847467;JARAMILLO DUICA OVIDIO;$ 1.100.000;Lina Sarmiento;$ 757.519;$ 606.015;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;SANTA MARTA
637;Requisitos Basicos;8172679;Anulada;80;EMP219 UNIDOS POR COLOMBIA MICRO AL 80%;CREZCAMOS SA;CC;31007741;FIERRO AYALA ANA RUTH;$ 3.600.000;Lina Sarmiento;$ 3.309.682;$ 2.647.746;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;VILLAVICENCIO
638;Requisitos Basicos;8172686;Anulada;80;EMP219 UNIDOS POR COLOMBIA MICRO AL 80%;CREZCAMOS SA;CC;1121924028;FERNANDEZ NIÑO BRAYAN CAMILO;$ 3.000.000;Lina Sarmiento;$ 2.881.314;$ 2.305.051;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;VILLAVICENCIO
639;Requisitos Basicos;8172688;Anulada;80;EMP219 UNIDOS POR COLOMBIA MICRO AL 80%;CREZCAMOS SA;CC;1006689486;VARGAS RUBIANO YURY NATALIA;$ 1.040.000;Lina Sarmiento;$ 897.629;$ 718.103;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;VILLAVICENCIO
640;Requisitos Basicos;8172725;Anulada;80;EMP219 UNIDOS POR COLOMBIA MICRO AL 80%;CREZCAMOS SA;CC;1120370911;VARON TORRES KELLY ANDREA;$ 1.100.000;Lina Sarmiento;$ 1.100.000;$ 880.000;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;VILLAVICENCIO
641;Requisitos Basicos;8172764;Anulada;80;EMP219 UNIDOS POR COLOMBIA MICRO AL 80%;CREZCAMOS SA;CC;53114189;MARIN MORALES CAROLINA;$ 2.000.000;Lina Sarmiento;$ 1.865.596;$ 1.492.477;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;BOGOTA
642;Requisitos Basicos;8172773;Anulada;80;EMP219 UNIDOS POR COLOMBIA MICRO AL 80%;CREZCAMOS SA;CC;1067942888;LARA VEGA HEYNER ANDRES;$ 1.000.000;Lina Sarmiento;$ 1.000.000;$ 800.000;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;MONTERIA
643;Requisitos Basicos;8172822;Anulada;80;EMP219 UNIDOS POR COLOMBIA MICRO AL 80%;CREZCAMOS SA;CC;45541400;GONZALEZ VALENZUELA LUZ DARY;$ 1.200.000;Lina Sarmiento;$ 1.035.726;$ 828.581;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;CARTAGENA DE INDIAS
644;Requisitos Basicos;8172457;Anulada;80;EMP219 UNIDOS POR COLOMBIA MICRO AL 80%;CREZCAMOS SA;CC;1099364547;MARTINEZ DONADO YESENIA MARIA;$ 2.000.000;Lina Sarmiento;$ 1.834.771;$ 1.467.817;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;BUCARAMANGA
645;Requisitos Basicos;8172644;Anulada;80;EMP219 UNIDOS POR COLOMBIA MICRO AL 80%;CREZCAMOS SA;CC;1122646199;NOVOA PEREZ TULIO;$ 2.060.000;Lina Sarmiento;$ 1.978.502;$ 1.582.802;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;RESTREPO-50
646;Requisitos Basicos;8172645;Anulada;80;EMP219 UNIDOS POR COLOMBIA MICRO AL 80%;CREZCAMOS SA;CC;74752660;GARCIA QUINTERO EDGAR;$ 3.070.000;Lina Sarmiento;$ 2.691.456;$ 2.153.165;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;VILLAVICENCIO
647;Requisitos Basicos;8172528;Anulada;80;EMP219 UNIDOS POR COLOMBIA MICRO AL 80%;CREZCAMOS SA;CC;26694985;MELENDEZ ORTIZ RAMONA ISABEL;$ 1.100.000;Lina Sarmiento;$ 869.631;$ 695.705;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;CONCORDIA
648;Requisitos Basicos;8172564;Anulada;80;EMP219 UNIDOS POR COLOMBIA MICRO AL 80%;CREZCAMOS SA;CC;1102230395;LOPEZ GARAVITO JOSE LUIS;$ 1.000.000;Lina Sarmiento;$ 863.105;$ 690.484;5/07/2022;-;Diferencia en fecha y monto de desembolso;3/08/2022;NO;SAN BENITO ABAD
649;Mora temprana;8074966;Anulada;60;EMP226 UNIDOS POR COLOMBIA MICRO INFORMALES 60%;BANCO MUNDO MUJER SA;CC;1030707921;BLANCHAR MILLAN EWIND JESUS;$ 1.500.000;Lina Sarmiento;$ 1.500.000;$ 900.000;8/08/2022;-;Incumplimiento en tamaño del deudor;2/09/2022;NO;SOACHA
650;Mora temprana;8081216;Anulada;60;EMP226 UNIDOS POR COLOMBIA MICRO INFORMALES 60%;BANCO MUNDO MUJER SA;CC;1046271135;GARCIA BERRIO MIGUEL ANIBAL;$ 1.200.000;Lina Sarmiento;$ 1.200.000;$ 720.000;8/08/2022;-;Incumplimiento en tamaño del deudor;2/09/2022;NO;SOLEDAD
651;Mora temprana;8083116;Anulada;60;EMP226 UNIDOS POR COLOMBIA MICRO INFORMALES 60%;BANCO MUNDO MUJER SA;CC;1193323066;RUIZ DE AGUAS LILIBETH ISABEL;$ 1.500.000;Lina Sarmiento;$ 1.500.000;$ 900.000;8/08/2022;-;Incumplimiento en tamaño del deudor;2/09/2022;NO;SALAMINA-47
652;Mora temprana;8085131;Anulada;60;EMP226 UNIDOS POR COLOMBIA MICRO INFORMALES 60%;BANCO MUNDO MUJER SA;CC;1045763565;LOPEZ RUIZ WILLIAM RAFAEL;$ 4.600.000;Lina Sarmiento;$ 4.600.000;$ 2.760.000;8/08/2022;-;Incumplimiento en tamaño del deudor;2/09/2022;NO;MALAMBO
653;Ajuste SAP rechazos 061 posible incumplimiento tamaño del deudor;8189285;Anulada;80;EMP219 UNIDOS POR COLOMBIA MICRO AL 80%;BANCOLOMBIA;NIT;9004402173;DOKOCHEM SUMINISTROS SAS;$ 100.000.000;Carolina Restrepo;$ 75.000.007;$ 60.000.006;31/08/2022;-;Incumplimiento en tamaño del deudor;9/09/2022;NO;No aplica
654;Tamaño del deudor;8263971;Anulada;80;EMP223 UNIDOS POR COLOMBIA PEQ EMPRESA AL 80%;BANCOLOMBIA;NIT;9005442994;PRACTICAL SOLUTIONS SAS;$ 50.000.000;Carolina Restrepo;$ 38.887.911;$ 31.110.329;31/08/2022;-;Incumplimiento en tamaño del deudor;9/09/2022;NO;BARRANQUILLA
655;Mora temprana;8006964;Anulada;70;EMP201 UNIDOS POR COLOMBIA MED EMPRESA AL 70%;BANCOLOMBIA;E;E461731;JUAN CARLOS OSORIO PORRAS;$ 81.310.483;Carolina Restrepo;$ 81.310.483;$ 56.917.338;30/04/2022;-;Incumplimiento en el requisito de altura de mora;20/05/2022;NO;BOGOTA
656;15 Muestra;8266781;Anulada;50;EMP001 GARANTÍA EMPRESARIAL MULTIPROPÓSITO;COOMULDESA;CC;1023881467;HIGUERA TORRES DIANA HAYDIBY;$ 45.000.000;Carolina Restrepo;$ 41.469.776;$ 20.734.888;31/08/2022;-;Consolidacion de pasivos no permitida;26/08/2022;NO;BOGOTA
657;CIIU Y ventas/Tipo de cartera errado;6808137;Anulada;80;EMP201 UNIDOS POR COLOMBIA MED EMPRESA AL 80%;CREZCAMOS SA;CC;6881396;MARIO RAFAEL MONTOYA GONZALEZ;$ 52.000.000;Carolina Restrepo;$ 28.257.354;$ 22.605.883;13/09/2022;-;Consolidacion de pasivos no permitida;9/09/2022;NO;MONTERIA
658;Requisitos Basicos;5371319;Anulada;50;EMP023 MICROCREDITO EMPRESARIAL *;CREZCAMOS SA;CC;36452481;JUDITH MARIA VARGAS POLO;$ 10.000.000;Carolina Restrepo;$ 7.004.059;$ 3.502.030;13/09/2022;30/11/2022;Plazo incumplido para el producto;23/09/2022;NO;SANTA MARTA
659;Requisitos Basicos;5238545;Anulada;50;EMP023 MICROCREDITO EMPRESARIAL *;CREZCAMOS SA;CC;57106291;KAREN TATIANA PEREZ SALGADO;$ 10.000.000;Carolina Restrepo;$ 2.994.157;$ 1.497.079;13/09/2022;30/11/2022;Plazo incumplido para el producto;23/09/2022;NO;SANTA MARTA
660;Requisitos Basicos;4904856;Anulada;50;EMP023 MICROCREDITO EMPRESARIAL *;CREZCAMOS SA;CC;36550757;PARRAS HIDALGOS ARACELIS CECILIA;$ 6.000.000;Carolina Restrepo;$ 1.985.998;$ 992.999;13/09/2022;30/11/2022;Plazo incumplido para el producto;23/09/2022;NO;SANTA MARTA
661;Requisitos Basicos;6309665;Anulada;60;EMP226 UNIDOS POR COLOMBIA MICRO INFORMALES 60%;CREZCAMOS SA;CC;5471403;EDILSON PLATA;$ 15.000.000;Carolina Restrepo;$ 13.801.153;$ 8.280.692;13/09/2022;30/11/2022;Plazo incumplido para el producto;23/09/2022;NO;OCAÑA
662;Requisitos Basicos;6319635;Anulada;80;EMP223 UNIDOS POR COLOMBIA MICRO AL 80%;CREZCAMOS SA;CC;1093746871;LEYDI YOHANA BONILLA YANEZ;$ 13.150.000;Carolina Restrepo;$ 13.464.376;$ 10.771.501;13/09/2022;30/11/2022;Plazo incumplido para el producto;23/09/2022;NO;PLATO
663;Requisitos Basicos;6424749;Anulada;60;EMP226 UNIDOS POR COLOMBIA MICRO INFORMALES 60%;CREZCAMOS SA;CC;19560981;CARLOS ARTURO MOYA MONTENEGRO;$ 5.200.000;Carolina Restrepo;$ 5.370.743;$ 3.222.446;13/09/2022;30/11/2022;Plazo incumplido para el producto;23/09/2022;NO;FUNDACION
664;Requisitos Basicos;6276962;Anulada;60;EMP226 UNIDOS POR COLOMBIA MICRO INFORMALES 60%;CREZCAMOS SA;CC;1064840120;EVER DANILO ARMESTO ALVAREZ;$ 15.000.000;Carolina Restrepo;$ 13.753.746;$ 8.252.248;13/09/2022;30/11/2022;Plazo incumplido para el producto;23/09/2022;NO;OCAÑA
665;Requisitos Basicos;6490067;Anulada;70;EMP219 UNIDOS POR COLOMBIA MICRO AL 70%;CREZCAMOS SA;CC;12695808;FAUSTO ALBERTO FLOREZ PIÑA;$ 13.150.000;Carolina Restrepo;$ 12.797.604;$ 8.958.323;13/09/2022;30/11/2022;Plazo incumplido para el producto;23/09/2022;NO;PLATO
666;Requisitos Basicos;6491271;Anulada;70;EMP219 UNIDOS POR COLOMBIA MICRO AL 70%;CREZCAMOS SA;CC;1007668049;ANGIE LORENA CHINCHILLA JAIMES;$ 8.500.000;Carolina Restrepo;$ 7.812.622;$ 5.468.835;13/09/2022;30/11/2022;Plazo incumplido para el producto;23/09/2022;NO;AGUACHICA
667;Requisitos Basicos;6495970;Anulada;60;EMP226 UNIDOS POR COLOMBIA MICRO INFORMALES 60%;CREZCAMOS SA;CC;15404906;JUAN GUILLERMO VIDALES CUREQUIA;$ 14.000.000;Carolina Restrepo;$ 13.088.859;$ 7.853.315;13/09/2022;30/11/2022;Plazo incumplido para el producto;23/09/2022;NO;MAGANGUE
668;Requisitos Basicos;6419206;Anulada;70;EMP219 UNIDOS POR COLOMBIA MICRO AL 70%;CREZCAMOS SA;CC;73122170;BELTRAN GONZALEZ EDGAR WILLIAM;$ 17.000.000;Carolina Restrepo;$ 15.245.797;$ 10.672.058;13/09/2022;30/11/2022;Plazo incumplido para el producto;23/09/2022;NO;MAGANGUE
669;Requisitos Basicos;6566660;Anulada;80;EMP228 UNIDOS POR CUCUTA MICRO AL 80%;CREZCAMOS SA;CC;1010094733;GISELL PAOLA PEREZ ARAQUE;$ 2.400.000;Carolina Restrepo;$ 2.325.886;$ 1.860.709;13/09/2022;30/11/2022;Plazo incumplido para el producto;23/09/2022;NO;CUCUTA
670;Requisitos Basicos;6688483;Anulada;75;EMP225 UNIDOS POR COLOMBIA MICRO AL 75%;CREZCAMOS SA;CC;3669284;FRANCISCO GUSTAVO CASTRILLO PULGARI;$ 10.000.000;Carolina Restrepo;$ 8.056.766;$ 6.042.575;13/09/2022;30/11/2022;Plazo incumplido para el producto;23/09/2022;NO;AGUACHICA
671;Requisitos Basicos;6718751;Anulada;60;EMP226 UNIDOS POR COLOMBIA MICRO INFORMALES 60%;CREZCAMOS SA;CC;4987619;HERNAN TINOCO PATIÑO;$ 7.200.000;Carolina Restrepo;$ 7.693.399;$ 4.616.039;13/09/2022;30/11/2022;Plazo incumplido para el producto;23/09/2022;NO;AGUACHICA
672;Requisitos Basicos;6832279;Anulada;90;EMP219 UNIDOS POR COLOMBIA MICRO AL 90%;CREZCAMOS SA;CC;1007539682;YENNIFER ADRIANA SANCHEZ QUINTERO;$ 10.000.000;Carolina Restrepo;$ 9.469.109;$ 8.522.198;13/09/2022;15/11/2021;Plazo incumplido para el producto;23/09/2022;NO;OCAÑA
673;Requisitos Basicos;7124083;Anulada;90;EMP219 UNIDOS POR COLOMBIA MICRO AL 90%;CREZCAMOS SA;CC;1001903068;MARIA DEL PILAR PRADO MORENO;$ 3.500.000;Carolina Restrepo;$ 3.068.784;$ 2.761.906;13/09/2022;30/11/2022;Plazo incumplido para el producto;23/09/2022;NO;CARTAGENA DE INDIAS
674;Requisitos Basicos;7280852;Anulada;90;EMP219 UNIDOS POR COLOMBIA MICRO AL 90%;CREZCAMOS SA;CC;18778527;JOSE SANTANDER PEREZ PEREZ;$ 13.600.000;Carolina Restrepo;$ 11.800.595;$ 10.620.536;13/09/2022;15/11/2021;Plazo incumplido para el producto;23/09/2022;NO;OVEJAS
675;Requisitos Basicos;7116729;Anulada;90;EMP219 UNIDOS POR COLOMBIA MICRO AL 90%;CREZCAMOS SA;CC;1071354436;DAYANA MARIA BEDOYA SIMANCA;$ 8.000.000;Carolina Restrepo;$ 7.843.129;$ 7.058.816;13/09/2022;30/11/2022;Plazo incumplido para el producto;23/09/2022;NO;SAN CARLOS-23
676;Requisitos Basicos;7148541;Anulada;60;EMP226 UNIDOS POR COLOMBIA MICRO INFORMALES 60%;CREZCAMOS SA;CC;1057516772;JUAN CARLOS BARBOSA GONZALEZ;$ 2.800.000;Carolina Restrepo;$ 3.034.115;$ 1.820.469;13/09/2022;15/11/2021;Plazo incumplido para el producto;23/09/2022;NO;SANTANA
677;Requisitos Basicos;7169997;Anulada;90;EMP219 UNIDOS POR COLOMBIA MICRO AL 90%;CREZCAMOS SA;CC;1069501738;LUISA FERNANDA PEREIRA BOHORQUEZ;$ 5.000.000;Carolina Restrepo;$ 5.158.059;$ 4.642.253;13/09/2022;30/11/2022;Plazo incumplido para el producto;23/09/2022;NO;CHINU
678;Requisitos Basicos;7238638;Anulada;75;EMP225 UNIDOS POR COLOMBIA MICRO AL 75%;CREZCAMOS SA;CC;1065609757;ERIKA PATRICIA CARCAMO;$ 13.000.000;Carolina Restrepo;$ 13.525.018;$ 10.143.764;13/09/2022;30/11/2022;Plazo incumplido para el producto;23/09/2022;NO;BECERRIL
679;Requisitos Basicos;7302167;Anulada;90;EMP219 UNIDOS POR COLOMBIA MICRO AL 90%;CREZCAMOS SA;CC;1103109724;GILYEN GILBERTO GARCIA CASTILLO;$ 3.800.000;Carolina Restrepo;$ 3.596.886;$ 3.237.197;13/09/2022;30/11/2022;Plazo incumplido para el producto;23/09/2022;NO;COROZAL
680;Requisitos Basicos;7573948;Anulada;90;EMP219 UNIDOS POR COLOMBIA MICRO AL 90%;CREZCAMOS SA;CC;1082243620;JUAN ALBERTO FONSECA PADILLA;$ 2.000.000;Carolina Restrepo;$ 1.792.311;$ 1.613.080;13/09/2022;30/11/2022;Plazo incumplido para el producto;23/09/2022;NO;BOSCONIA
681;Requisitos Basicos;7679000;Anulada;90;EMP219 UNIDOS POR COLOMBIA MICRO AL 90%;CREZCAMOS SA;CC;1030574544;ZULMA ALEJANDRA PARRA BASTIDA;$ 2.000.000;Carolina Restrepo;$ 2.049.379;$ 1.844.441;13/09/2022;15/11/2021;Plazo incumplido para el producto;23/09/2022;NO;CHIMICHAGUA
682;Requisitos Basicos;7744054;Anulada;90;EMP219 UNIDOS POR COLOMBIA MICRO AL 90%;CREZCAMOS SA;CC;1102723238;CARLOS ANDRES ESTEBAN DURAN;$ 5.450.000;Carolina Restrepo;$ 5.864.566;$ 5.278.109;13/09/2022;10/12/2021;Plazo incumplido para el producto;23/09/2022;NO;SAN VICENTE DE CHUCURI
683;Requisitos Basicos;7518743;Anulada;90;EMP219 UNIDOS POR COLOMBIA MICRO AL 90%;CREZCAMOS SA;CC;5471403;EDILSON PLATA;$ 15.000.000;Carolina Restrepo;$ 14.337.930;$ 12.904.137;13/09/2022;15/11/2021;Plazo incumplido para el producto;23/09/2022;NO;OCAÑA
684;Requisitos Basicos;7559022;Anulada;90;EMP219 UNIDOS POR COLOMBIA MICRO AL 90%;CREZCAMOS SA;CC;22659091;CANDELARIA DEL CARMEN PAEZ PAEZ;$ 2.000.000;Carolina Restrepo;$ 1.774.942;$ 1.597.448;13/09/2022;15/11/2021;Plazo incumplido para el producto;23/09/2022;NO;CAMPO DE LA CRUZ
685;Requisitos Basicos;7742910;Anulada;90;EMP219 UNIDOS POR COLOMBIA MICRO AL 90%;CREZCAMOS SA;CC;1063953767;MELISA DUBETH MAESTRE;$ 1.500.000;Carolina Restrepo;$ 1.414.518;$ 1.273.066;13/09/2022;12/12/2021;Plazo incumplido para el producto;23/09/2022;NO;LA PAZ ROBLES
686;Requisitos Basicos;7405425;Anulada;90;EMP219 UNIDOS POR COLOMBIA MICRO AL 90%;CREZCAMOS SA;CC;50959496;OLGA PATRICIA MONTERROSA VERGARA;$ 4.000.000;Carolina Restrepo;$ 4.186.295;$ 3.767.666;13/09/2022;15/11/2021;Plazo incumplido para el producto;23/09/2022;NO;PLATO
687;Requisitos Basicos;7662373;Anulada;60;EMP226 UNIDOS POR COLOMBIA MICRO INFORMALES 60%;CREZCAMOS SA;CC;52403826;MONTERO  SIOMARA LEONOR;$ 9.000.000;Carolina Restrepo;$ 9.231.810;$ 5.539.086;13/09/2022;15/11/2021;Plazo incumplido para el producto;23/09/2022;NO;VALLEDUPAR
688;15 Muestra;8258521;Anulada;50;EMP001 GARANTÍA EMPRESARIAL MULTIPROPÓSITO;BBVA;NIT;9003479474;MATERIALES YOLYS SAS;$ 100.000.000;Oscar Reyes;$ 33.333.336;$ 16.666.668;31/08/2022;FNG-177360-D8W6;Consolidacion de pasivos no permitida;23/09/2022;NO;CARTAGENA DE INDIAS
